DATE,SEASON,AVY_DANGER,AVY_CHARACTER,WET_DANGER,DRY_DANGER,WET_LOOSE,WET_SLAB,WIND_SLAB,STORM_SLAB,CORNICE_FALL,PERSISTENT_SLAB,DEEP_SLAB,DRY_LOOSE,GLIDE_AVALANCHE,LONG_SLIDING_FALL,AWND,PGTM,PRCP,PRCP_ATTRIBUTES,PSUN,SNOW,FIVE_DAY_SNOWFALL,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_SWING,TMAX_SWING_FROM_AVE,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,SKY CONDITION,PRECIP TYPE/RATE,FORM/SIZE,HN24_CM,HW in Tube (MM),H24W in Can (MM),DENSITY (KG/M3),HST (CM),HS_CM,SETTLEMENT/MELT,Surf Temp (C),T-10 (C),T-20 (C),CURRENT TEMP,X24_HR_MAX,24HRMAX_SWING,24 HR MIN
1/18/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,44.74,,0.34,",,W,2400",0,5.4,5.4,",,W,2400",16.9,",,W,2400",9,-42,-44.2,",,W",-17,",,W",0,",,W",270,",,W",91.9,",,W",SCT,,,9.2,12,,130,9.3,54,,-10.5,-7,-3,-12,-3,,-12
1/19/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,86.35,,0,",,W,2400",0,0,5.4,",,W,2400",16.1,",,W,2400",-9,-18,-53.8,",,W",-22,",,W",0,",,W",300,",,W",127.1,",,W",OVC,,,,,,,4.5,60,,-21,-15,-8,-22,-11,-8,-22
1/20/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,73.82,,0.01,",,W,2400",45,0.1,5.5,",,W,2400",15,",,W,2400",0,9,-32,",,W",-10,",,W",260,",,W",290,",,W",97.1,",,W",OVC,s-1,gp1-2,,,,,,65,,-15,-12,-7.5,-17,-17,-6,-21
1/21/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,69.57,,0,",,W,2400",80,0,5.5,",,W,2400",15,",,W,2400",-4,-4,-24.6,",,W",-11,",,W",460,",,W",310,",,W",112.1,",,W",SCT,,,,,,,0.5,65,,-12.5,-11,-7,-15.5,-13,4,-17
1/22/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,43.62,,0,",,W,2400",95,0,5.5,",,W,2400",15,",,W,2400",12,16,2.6,",,W",-11,",,W",553,",,W",300,",,W",79,",,W",CLR,,,0,,,,0,64.5,,-15,-9,-8,-14,-14,-1,-16
1/23/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,25.5,,0,",,W,2400",6,0,0.1,",,W,2400",15,",,W,2400",13,1,11.4,",,W",5,",,W",35,",,W",80,",,W",50.1,",,W",SCT,,,0,,,,0,64,,-14.5,-13,-9,-15,-12,2,-17
1/24/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,29.75,,0.01,",,W,2400",74,0.5,0.6,",,W,2400",15,",,W,2400",17,4,14.6,",,W",3,",,W",434,",,W",300,",,W",42.9,",,W",CLR,,,0,,,,0,64,,-10,-9,-9,-11,-8,4,-14
1/25/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,22.37,,0.01,",,W,2400",94,0.3,0.8,",,W,2400",16.1,",,W,2400",20,3,12.4,",,W",3,",,W",550,",,W",230,",,W",59.1,",,W",SCT,,,,,,,,63,,-11.5,-10,-9,-12,-6,2,-15
1/26/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,64.2,,0.08,",,W,2400",9,0.4,1.2,",,W,2400",16.1,",,W,2400",28,8,16.4,",,W",15,",,W",50,",,W",230,",,W",108,",,W",SCT,,,,,,,,62,,-5,-4,-4,0,0,6,-12
1/27/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,53.24,,0.18,",,W,2400",0,1.3,2.5,",,W,2400",16.1,",,W,2400",16,-12,-2,",,W",0,",,W",0,",,W",250,",,W",89.9,",,W",OVC,s-1,gp2,,,,,,61,,-5,-3,-1,-5,2,2,-7
1/28/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,31.09,,0,",,W,2400",79,0,2.5,",,W,2400",16.1,",,W,2400",16,0,-2.8,",,W",3,",,W",468,",,W",220,",,W",68,",,W",CLR,,,,,,,,61,,-7,-6,-4,-10,-1,-3,-12
1/29/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,1,0,N,24.38,,0.31,",,W,2400",3,3.7,5.7,",,W,2400",16.1,",,W,2400",17,1,-2.4,",,W",8,",,W",20,",,W",320,",,W",72,",,W",CLR,,,0,,,,0,60,,-4,-4,-2,-4,-1,0,-8
1/30/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,44.96,,0.18,",,W,2400",28,1.2,6.6,",,W,2400",16.9,",,W,2400",20,3,0.6,",,W",5,",,W",165,",,W",250,",,W",83,",,W",BKN,,,3.5,5,3.1,89,3.5,64,,-9,-5,-4,-10,-7,-6,-12
1/31/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,49.21,,0.02,",,W,2400",34,0.2,6.4,",,W,2400",16.1,",,W,2400",34,14,14.6,",,W",17,",,W",205,",,W",250,",,W",77,",,W",FEW,,,,,,,,63,,-2,-3,-3,0,0,7,-10
2/1/16,2015/2016,3,WET,3,0,3,3,0,0,0,0,0,0,0,N,72.25,,0,",,W,2400",0,0,5.1,",,W,2400",13,",,W,2400",34,0,13.4,",,W",10,",,W",0,",,W",240,",,W",125,",,W",BKN,rl,,0,,,,0,61,,0,-2,-3,6,6,6,-5
2/2/16,2015/2016,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,41.38,,0,",,W,2400",62,0,5.1,",,W,2400",13,",,W,2400",17,-17,-7.2,",,W",8,",,W",377,",,W",280,",,W",72,",,W",,,,0,,,,0,55,,-6.5,-5,-3,-6,5,-1,-6
2/3/16,2015/2016,2,BOTH,2,2,2,0,0,0,0,2,0,0,0,N,53.69,,0.43,",,W,2400",0,2,3.4,",,W,2400",13,",,W,2400",37,20,12.6,",,W",13,",,W",0,",,W",200,",,W",97.1,",,W",OVC,s-1,ip1-ip<1,,,,,,55,,-5,-4,-2.5,-5.5,-6,-11,-9
2/4/16,2015/2016,3,DRY,0,3,0,0,0,0,0,0,3,0,0,N,47.2,,0.16,",,W,2400",4,0,2.2,",,W,2400",5.9,",,W,2400",36,-1,7.6,",,W",15,",,W",25,",,W",250,",,W",89.9,",,W",X,rv,,0.5,,17.9,,,56,,-0.5,-0.5,-0.5,2.5,4,10,-5
2/5/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,35.34,,0.19,",,W,2400",0,1.9,3.9,",,W,2400",5.9,",,W,2400",20,-16,-11.6,",,W",-3,",,W",0,",,W",300,",,W",97.1,",,W",OVC,s1,ir2,0.4,,0.2,,,56,,-5,-4,-2.5,-7,5,1,-7
2/6/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,53.24,,0.01,",,W,2400",0,0.5,4.4,",,W,2400",7.1,",,W,2400",10,-10,-18.8,",,W",-3,",,W",0,",,W",250,",,W",79,",,W",,*,*,,,,,,,,,,,,,,
2/7/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,39.15,,0.08,",,W,2400",24,0.8,5.2,",,W,2400",7.9,",,W,2400",20,10,-4,",,W",8,",,W",145,",,W",260,",,W",89.9,",,W",BKN,,,1.5,,,,1.5,56,,-6,-5,-4,-10,-6,,-12
2/8/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,29.53,,0.08,",,W,2400",0,3.2,6.4,",,W,2400",7.9,",,W,2400",21,1,-3.6,",,W",-1,",,W",0,",,W",80,",,W",66,",,W",BKN,,,,,,,,56,,-7,-5,-5,-10,-7,-1,-11
2/9/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,2,0,N,15.88,,0.06,",,W,2400",88,1.3,7.7,",,W,2400",11,",,W,2400",15,-6,-6.4,",,W",4,",,W",551,",,W",260,",,W",44.1,",,W",OVC,s-1,ir1,6.5,5,4.4,68,,62,,-12,-7,-6,-15,-6,1,-15
2/10/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,32.88,,0.19,",,W,2400",0,3.3,9.1,",,W,2400",9.8,",,W,2400",12,-3,-5.2,",,W",-1,",,W",0,",,W",260,",,W",51,",,W",OVC,,,5.5,1.5,1.4,27,10.5,67,0.5,-6,-4,-4,-9,-9,-3,-15
2/11/16,2015/2016,4,DRY,0,4,0,0,4,0,0,0,0,4,0,N,35.12,,0.06,",,W,2400",0,1,9.6,",,W,2400",11.8,",,W,2400",0,-12,-15.6,",,W",-28,",,W",0,",,W",290,",,W",74,",,W",OVC,,,7.5,4,3.2,44,7.5,72,2.5,-10,-5,-4,-15,-8,1,-16
2/12/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,45.63,,0,",,W,2400",29,0,8.8,",,W,2400",11,",,W,2400",-8,-8,-21.6,",,W",-28,",,W",185,",,W",280,",,W",87.9,",,W",BKN,,,3,,3,100,3,70,5,-23,-10,-7,-24,-15,-7,-26
2/13/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,30.42,,0.03,",,W,2400",9,0.4,6,",,W,2400",11,",,W,2400",-7,1,-15,",,W",-40,",,W",55,",,W",260,",,W",51,",,W",OVC,,,,,,,,70,,-14.5,0.1,-7,-17,-16,-1,-24
2/14/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,47.65,,0,",,W,2400",92,0,4.7,",,W,2400",11,",,W,2400",-8,-1,-10.4,",,W",-32,",,W",583,",,W",290,",,W",81,",,W",FEW,,,,,,,,70,,-24,-16,-11,-26,-17,-1,-32
2/15/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,38.25,,0.48,",,W,2400",66,3.6,5,",,W,2400",11,",,W,2400",15,23,17.2,",,W",-9,",,W",426,",,W",210,",,W",87.9,",,W",CLR,,,,,,,,70,,-14,-10,-9,-15,-15,2,-29
2/16/16,2015/2016,3,WET,3,0,3,3,0,0,0,0,0,0,0,N,59.06,,1.86,",,W,2400",0,5.1,9.1,",,W,2400",14.2,",,W,2400",33,18,34.6,",,W",15,",,W",0,",,W",140,",,W",108.9,",,W",OVC,rsm,ip,14.5,,21,144,,86,,-0.5,-3.5,-5.5,0,0,15,-16
2/17/16,2015/2016,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,40.26,,0.01,",,W,2400",83,0.3,9.4,",,W,2400",11,",,W,2400",16,-17,11,",,W",5,",,W",535,",,W",260,",,W",83,",,W",BKN,,,,,43,,7.1,72,14,-2.5,-2.5,-0.5,-6.5,1,1,-6.5
2/18/16,2015/2016,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,30.65,,0.03,",,W,2400",100,0.3,9.3,",,W,2400",11,",,W,2400",9,-7,-0.8,",,W",-7,",,W",650,",,W",260,",,W",52.1,",,W",CLR,,,0.7,,,,0.7,72,0.7,-12,-8,-6,-15,-3,-4,-16
2/19/16,2015/2016,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,26.62,,0.12,",,W,2400",81,3.1,12.4,",,W,2400",11,",,W,2400",18,9,5,",,W",8,",,W",526,",,W",190,",,W",87,",,W",CLR,,,,,,,,71,1,-7.5,-10,-7.5,-11.5,-3,0,-15.5
2/20/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,59.06,,0.39,",,W,2400",0,3.8,12.6,",,W,2400",9.8,",,W,2400",24,6,5.8,",,W",8,",,W",0,",,W",250,",,W",108,",,W",OVC,s2,"sd2, 1-2ir",2.6,3,4.2,,,84,,-5,-5,-5,-5,-1,2,-11
2/21/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,59.5,,0.13,",,W,2400",0,0.9,8.4,",,W,2400",11.8,",,W,2400",23,-1,3,",,W",2,",,W",0,",,W",270,",,W",86.1,",,W",OVC,s1,rnd1-2,5.5,6,5.6,102,,86,3.5,-2,-2,-1,-4,-1,0,-5
2/22/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,34.67,,0,",,W,2400",100,0,8.1,",,W,2400",11.8,",,W,2400",6,-17,-12,",,W",-2,",,W",660,",,W",270,",,W",65.1,",,W",CLR,,,,,,,7.5,86,,-11,-9,-5,-14,-2,-1,-15
2/23/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,25.72,,0,"T,,W,2400",31,0.2,8,",,W,2400",11.8,",,W,2400",19,13,3,",,W",2,",,W",209,",,W",250,",,W",42.9,",,W",CLR,,,,,,,,86,,-10,-8,-5,-11,-9,-7,-14
2/24/16,2015/2016,3,BOTH,3,3,3,3,3,0,0,0,0,0,0,N,48.99,,1.12,",,W,2400",0,0.9,5.8,",,W,2400",11.8,",,W,2400",42,23,24,",,W",17,",,W",0,",,W",160,",,W",104,",,W",OVC,s2,"gr1, nd1-2",0.5,,1,,,85,1.5,-3,-3,-2,-4,-3,6,-15
2/25/16,2015/2016,3,WET,3,0,0,3,0,0,0,0,0,0,0,N,47.2,,1.22,",,W,2400",0,2.3,4.3,",,W,2400",5.9,",,W,2400",42,0,19.2,",,W",8,",,W",0,",,W",150,",,W",115,",,W",OVC,rl,,,,50,,,77,8,0,0,-1,6,7,10,-5
2/26/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,61.96,,0.04,",,W,2400",1,0.5,3.9,",,W,2400",7.1,",,W,2400",9,-33,-17.4,",,W",-13,",,W",5,",,W",270,",,W",95.1,",,W",OVC,s-1,ip1-ip<1,4,,22,,,74,7,-10,-5,-4,-12,6,-1,-15
2/27/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,46.98,,0,",,W,2400",100,0,3.9,",,W,2400",7.1,",,W,2400",12,3,-11.6,",,W",-7,",,W",675,",,W",260,",,W",91.9,",,W",CLR,,,,,,,,74,,-14,-6,-4,-16,-11,-17,-18
2/28/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,60.84,,0,",,W,2400",24,0,3.7,",,W,2400",5.9,",,W,2400",30,18,5.2,",,W",11,",,W",163,",,W",260,",,W",94,",,W",OVC,,,,,,,,74,,-5,-5,-4,-6,-6,5,-15
2/29/16,2015/2016,2,BOTH,2,2,2,2,2,0,0,0,0,0,0,Y,61.52,,0.56,",,W,2400",16,3.8,6.6,",,W,2400",5.9,",,W,2400",30,0,3,",,W",11,",,W",107,",,W",250,",,W",104.9,",,W",,,,,,,,,,,,,,,,,
3/1/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,58.38,,0.26,",,W,2400",59,2.9,7.2,",,W,2400",9.1,",,W,2400",21,-9,-3.6,",,W",-12,",,W",403,",,W",270,",,W",118.1,",,W",,,,,,,,,,,,,,,,,
3/2/16,2015/2016,4,DRY,0,4,0,0,4,0,0,0,0,0,0,N,63.75,,0.65,",,W,2400",0,5.1,11.8,",,W,2400",9.1,",,W,2400",28,7,7.6,",,W",-16,",,W",0,",,W",280,",,W",106,",,W",,,,,,,,,,,,,,,,,
3/3/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,58.83,,0,",,W,2400",84,0,11.8,",,W,2400",9.8,",,W,2400",-7,-35,-31.2,",,W",-20,",,W",582,",,W",280,",,W",96,",,W",,,,,,,,,,,,,,,,,
3/4/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,21.47,,0,"T,,W,2400",8,0.7,12.5,",,W,2400",9.8,",,W,2400",7,14,-13.4,",,W",-7,",,W",60,",,W",270,",,W",40,",,W",,,,,,,,,,,,,,,,,
3/5/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,20.36,,0,",,W,2400",82,0,8.7,",,W,2400",9.8,",,W,2400",4,-3,-11.8,",,W",-4,",,W",570,",,W",300,",,W",38.9,",,W",,,,,,,,,,,,,,,,,
3/6/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,19.91,,0,"T,,W,2400",38,0,5.8,"T,,W,2400",9.8,",,W,2400",10,6,-0.6,",,W",-1,",,W",266,",,W",260,",,W",42.1,",,W",,,,,,,,,,,,,,,,,
3/7/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,53.46,,0.27,",,W,2400",2,1.9,2.6,",,W,2400",9.8,",,W,2400",22,12,13.6,",,W",8,",,W",15,",,W",250,",,W",87.9,",,W",,,,,,,,,,,,,,,,,
3/8/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,41.83,,0,",,W,2400",95,0,2.6,",,W,2400",11,",,W,2400",33,11,25.8,",,W",20,",,W",671,",,W",290,",,W",70.9,",,W",,,,,,,,,,,,,,,,,
3/9/16,2015/2016,3,BOTH,3,3,0,3,0,0,0,3,0,0,0,N,63.31,,0.06,",,W,2400",0,0,1.9,",,W,2400",7.9,",,W,2400",41,8,25.8,",,W",32,",,W",0,",,W",250,",,W",104.9,",,W",,,,,,,,,,,,,,,,,
3/10/16,2015/2016,3,BOTH,3,3,0,3,0,0,0,3,0,0,0,N,44.96,,1.01,",,W,2400",0,0.3,2.2,",,W,2400",3.1,",,W,2400",39,-2,17,",,W",31,",,W",0,",,W",250,",,W",104,",,W",,,,,,,,,,,,,,,,,
3/11/16,2015/2016,3,BOTH,3,3,0,3,0,0,0,3,0,0,0,Y,47.42,,0.32,",,W,2400",75,1.1,3.3,",,W,2400",3.1,",,W,2400",32,-7,3,",,W",11,",,W",535,",,W",310,",,W",76.1,",,W",,,,,,,,,,,,,,,,,
3/12/16,2015/2016,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,55.92,,0,",,W,2400",94,0,1.4,",,W,2400",3.1,",,W,2400",32,0,-1.4,",,W",16,",,W",673,",,W",280,",,W",102,",,W",,,,,,,,,,,,,,,,,
3/13/16,2015/2016,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,50.11,,0,",,W,2400",97,0,1.4,",,W,2400",3.1,",,W,2400",31,-1,-4.4,",,W",13,",,W",697,",,W",280,",,W",108.9,",,W",,,,,,,,,,,,,,,,,
3/14/16,2015/2016,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,28.86,,0.35,",,W,2400",17,1.4,2.8,",,W,2400",3.1,",,W,2400",32,1,-3,",,W",15,",,W",121,",,W",150,",,W",59.1,",,W",,,,,,,,,,,,,,,,,
3/15/16,2015/2016,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,31.54,,0.13,",,W,2400",0,0.2,2.7,",,W,2400",3.9,",,W,2400",38,6,4.8,",,W",22,",,W",0,",,W",140,",,W",53.9,",,W",,,,,,,,,,,,,,,,,
3/16/16,2015/2016,1,BOTH,1,1,1,0,0,0,0,0,1,0,0,Y,14.54,,0.34,",,W,2400",59,2,3.6,",,W,2400",3.1,",,W,2400",37,-1,4,",,W",26,",,W",430,",,W",210,",,W",38,",,W",,,,,,,,,,,,,,,,,
3/17/16,2015/2016,2,BOTH,2,2,2,2,2,0,0,0,0,0,0,Y,39.37,,0.28,",,W,2400",1,2.5,6.1,",,W,2400",5.1,",,W,2400",27,-10,-7,",,W",18,",,W",10,",,W",250,",,W",83,",,W",,,,,,,,,,,,,,,,,
3/18/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,55.25,,0.31,",,W,2400",12,3.6,9.7,",,W,2400",5.1,",,W,2400",19,-8,-14,",,W",-6,",,W",90,",,W",280,",,W",82.1,",,W",,,,,,,,,,,,,,,,,
3/19/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,53.46,,0,",,W,2400",91,0,8.3,",,W,2400",7.1,",,W,2400",6,-13,-24.6,",,W",-7,",,W",672,",,W",290,",,W",74.9,",,W",,,,,,,,,,,,,,,,,
3/20/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,12.3,,0,",,W,2400",91,0,8.1,",,W,2400",5.9,",,W,2400",21,15,-4.4,",,W",5,",,W",677,",,W",30,",,W",36.9,",,W",,,,,,,,,,,,,,,,,
3/21/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,38.92,,0.28,",,W,2400",35,3.4,9.5,",,W,2400",7.1,",,W,2400",14,-7,-8,",,W",1,",,W",260,",,W",270,",,W",97.1,",,W",,,,,,,,,,,,,,,,,
3/22/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,61.96,,0.07,",,W,2400",23,0.8,7.8,",,W,2400",7.9,",,W,2400",19,5,1.6,",,W",-5,",,W",170,",,W",270,",,W",103.1,",,W",,,,,,,,,,,,,,,,,
3/23/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,43.84,,0.18,",,W,2400",9,1.2,5.4,",,W,2400",7.9,",,W,2400",23,4,7.2,",,W",10,",,W",65,",,W",250,",,W",79,",,W",,,,,,,,,,,,,,,,,
3/24/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,34.45,,0.16,",,W,2400",2,1.4,6.8,",,W,2400",9.1,",,W,2400",32,9,15.4,",,W",14,",,W",15,",,W",220,",,W",89.9,",,W",,,,,,,,,,,,,,,,,
3/25/16,2015/2016,3,WET,3,0,0,3,0,0,0,0,0,0,0,N,48.99,,0.48,",,W,2400",0,0,6.8,",,W,2400",9.1,",,W,2400",38,6,16.2,",,W",16,",,W",0,",,W",210,",,W",99.1,",,W",,,,,,,,,,,,,,,,,
3/26/16,2015/2016,1,WET,1,0,1,1,0,0,0,0,0,0,0,Y,14.54,,0,",,W,2400",100,0,3.4,",,W,2400",7.1,",,W,2400",36,-2,10.8,",,W",22,",,W",758,",,W",340,",,W",47,",,W",,,,,,,,,,,,,,,,,
3/27/16,2015/2016,1,WET,1,0,1,1,0,0,0,0,0,0,0,Y,17.67,,0,",,W,2400",100,0,2.6,",,W,2400",5.9,",,W,2400",38,2,8.4,",,W",25,",,W",762,",,W",190,",,W",36.9,",,W",,,,,,,,,,,,,,,,,
3/28/16,2015/2016,1,BOTH,1,1,0,1,1,0,0,0,0,0,0,N,43.4,,0.93,",,W,2400",0,1.5,2.9,",,W,2400",5.9,",,W,2400",37,-1,3.6,",,W",21,",,W",0,",,W",150,",,W",87,",,W",,,,,,,,,,,,,,,,,
3/29/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,71.58,,0.32,",,W,2400",0,2.3,3.8,",,W,2400",7.1,",,W,2400",21,-16,-15.2,",,W",6,",,W",0,",,W",290,",,W",133.1,",,W",,,,,,,,,,,,,,,,,
3/30/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,43.84,,0,",,W,2400",70,0,3.8,",,W,2400",5.9,",,W,2400",28,7,-6,",,W",6,",,W",540,",,W",300,",,W",74,",,W",,,,,,,,,,,,,,,,,
3/31/16,2015/2016,3,BOTH,3,3,0,3,3,0,0,0,0,0,0,N,56.15,,0.07,",,W,2400",6,0,3.8,",,W,2400",5.9,",,W,2400",41,13,9,",,W",26,",,W",50,",,W",220,",,W",94,",,W",,,,,,,,,,,,,,,,,
4/1/16,2015/2016,2,WET,2,0,2,2,0,0,0,0,0,0,0,N,57.71,,0.43,",,W,2400",0,0.2,4,",,W,2400",3.1,",,W,2400",43,2,10,",,W",21,",,W",0,",,W",260,",,W",91,",,W",,,,,,,,,,,,,,,,,
4/2/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,38.7,,0.22,",,W,2400",1,1.3,3.8,",,W,2400",2,",,W,2400",24,-19,-10,",,W",10,",,W",10,",,W",260,",,W",78.1,",,W",,,,,,,,,,,,,,,,,
4/3/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,60.84,,0.14,",,W,2400",0,2.1,3.6,",,W,2400",3.1,",,W,2400",10,-14,-21.4,",,W",-12,",,W",0,",,W",270,",,W",98,",,W",,,,,,,,,,,,,,,,,
4/4/16,2015/2016,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,35.12,,0.14,",,W,2400",12,4.7,8.3,",,W,2400",3.1,",,W,2400",9,-1,-20.2,",,W",-12,",,W",95,",,W",270,",,W",82.1,",,W",,,,,,,,,,,,,,,,,
4/5/16,2015/2016,3,DRY,0,3,0,0,3,0,0,0,0,0,0,Y,40.71,,0,",,W,2400",97,0,8.3,",,W,2400",3.9,",,W,2400",0,-9,-25.4,",,W",-9,",,W",769,",,W",270,",,W",72.9,",,W",,,,,,,,,,,,,,,,,
4/6/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,29.53,,0.21,",,W,2400",62,1.8,9.9,",,W,2400",3.1,",,W,2400",17,17,-0.2,",,W",-4,",,W",493,",,W",210,",,W",72,",,W",,,,,,,,,,,,,,,,,
4/7/16,2015/2016,2,BOTH,2,2,2,2,2,0,0,0,0,0,0,Y,45.63,,1.12,",,W,2400",0,2.3,10.9,",,W,2400",3.9,",,W,2400",33,16,21,",,W",16,",,W",0,",,W",130,",,W",95.1,",,W",,,,,,,,,,,,,,,,,
4/8/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,35.79,,0.4,",,W,2400",0,3.5,12.3,",,W,2400",3.9,",,W,2400",25,-8,11.2,",,W",3,",,W",0,",,W",230,",,W",57.9,",,W",,,,,,,,,,,,,,,,,
4/9/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,34.9,,0.03,",,W,2400",61,0.3,7.9,",,W,2400",5.9,",,W,2400",11,-14,-5.8,",,W",-1,",,W",489,",,W",270,",,W",62,",,W",,,,,,,,,,,,,,,,,
4/10/16,2015/2016,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,43.17,,0,",,W,2400",100,0,7.9,",,W,2400",5.9,",,W,2400",12,1,-5.2,",,W",-4,",,W",804,",,W",290,",,W",84.1,",,W",,,,,,,,,,,,,,,,,
4/11/16,2015/2016,3,BOTH,3,3,0,3,3,0,0,0,0,0,0,N,43.62,,0.29,",,W,2400",0,2,8.1,",,W,2400",5.9,",,W,2400",33,21,13.4,",,W",9,",,W",0,",,W",220,",,W",84.1,",,W",,,,,,,,,,,,,,,,,
4/12/16,2015/2016,3,WET,3,0,0,3,0,0,0,0,0,0,0,N,48.99,,0.5,",,W,2400",0,0.6,6.4,",,W,2400",5.9,",,W,2400",35,2,12.2,",,W",13,",,W",0,",,W",280,",,W",84.1,",,W",,,,,,,,,,,,,,,,,
4/13/16,2015/2016,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,23.04,,0,",,W,2400",82,0,2.9,",,W,2400",5.9,",,W,2400",19,-16,-4.2,",,W",9,",,W",665,",,W",280,",,W",59.1,",,W",,,,,,,,,,,,,,,,,
4/14/16,2015/2016,1,WET,1,0,1,0,0,0,0,0,0,0,0,Y,10.96,,0,",,W,2400",100,0,2.6,",,W,2400",5.1,",,W,2400",24,5,2,",,W",14,",,W",817,",,W",340,",,W",28,",,W",,,,,,,,,,,,,,,,,
4/15/16,2015/2016,1,WET,1,0,1,0,0,0,0,0,0,0,0,Y,22.59,,0,",,W,2400",100,0,2.6,",,W,2400",5.1,",,W,2400",27,3,2.4,",,W",16,",,W",819,",,W",20,",,W",38,",,W",,,,,,,,,,,,,,,,,
